Pd_bus1,Pd_bus2,Pd_bus3,Pd_bus4,Pd_bus5,Pd_bus6,Pd_bus7,Pd_bus8,Pd_bus9,Pd_bus10,Pd_bus11,Pd_bus12,Pd_bus13,Pd_bus14,Pg_gen1,Pg_gen2,Pg_gen3,Pg_gen4,Pg_gen5,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,Total_Cost
0,18.84247031,84.76487818,44.16636723,6.66431454,10.26156296,0,0,26.80541076,8.363809365,3.157136594,5.20549461,11.51621965,13.22900068,232.9766649,0,0,0,0,0,-9.650090426,-21.96084146,-18.0989933,-15.58731394,-25.09382764,-23.52267309,-23.52267309,-26.37586271,-26.84076074,-26.29104535,-26.76741488,-27.03461669,-28.67685195,163.0909317,69.88573323,62.18493221,47.91800629,34.14552285,-22.57994597,-59.64567457,25.93572968,14.88163798,37.72126697,6.019194113,6.542305766,14.89820413,0,25.93572968,5.501751846,8.510205052,-2.862057519,1.336811155,4.718795632,1845.396747
0,18.58279237,84.48972925,40.90197185,6.578933917,10.28480779,0,0,25.85239588,7.527592593,3.085499254,5.488326171,11.41198825,12.84932335,227.0533607,0,0,0,0,0,-9.414583071,-21.54294758,-17.570591,-15.15391991,-24.4740361,-22.82165226,-22.82165226,-25.5840339,-26.0188713,-25.56143972,-26.16031767,-26.38090598,-27.88763897,159.1107499,67.94261077,61.26364856,46.25685075,33.00745822,-23.22608069,-57.38948207,25.11027765,14.40800264,36.981653,5.467087114,6.591929863,14.63782824,0,25.11027765,5.146004733,8.519879671,-2.38158786,1.103603692,4.329443677,1798.478544
0,19.23433022,84.19097339,38.18802668,6.615969894,9.31385245,0,0,26.14479406,8.005629794,2.982468372,5.063815436,11.78788235,12.21087334,223.738616,0,0,0,0,0,-9.291260373,-21.28159674,-17.24109126,-14.87946142,-23.99048063,-22.47076822,-22.47076822,-25.22190039,-25.6647322,-25.13365543,-25.63180676,-25.90211982,-27.37735347,157.02654,66.71207597,60.56643109,45.0875164,32.13826231,-23.62454231,-56.08239946,25.00801908,14.34932779,36.15196893,5.747485137,6.416192187,14.67443915,0,25.00801908,5.24061303,7.971939787,-2.765016764,1.352376751,4.238933549,1772.222614
0,17.57333096,79.09372823,38.14501972,6.027805997,9.6969262,0,0,23.48372138,7.000794628,2.721512344,4.828121029,11.61877647,11.95309212,212.1428291,0,0,0,0,0,-8.799062644,-20.13468086,-16.40033392,-14.14846551,-22.89252685,-21.26455922,-21.26455922,-23.82344132,-24.24063552,-23.84428273,-24.46342396,-24.72581712,-26.03680196,148.7081738,63.43465528,57.25927268,43.11065833,30.76491183,-21.83445556,-53.47585865,23.26044997,13.34659175,34.69590246,4.785097446,6.140874504,14.07300431,0,23.26044997,4.937209526,8.186110809,-2.063585102,1.312753475,3.766981314,1680.372954
0,19.00237022,81.1235755,41.85042567,6.605865833,10.00608739,0,0,26.7545077,8.20951817,3.173726,5.242753785,12.09005439,12.89083345,226.9497181,0,0,0,0,0,-9.396822349,-21.24743803,-17.6108423,-15.19775212,-24.67131156,-23.02915477,-23.02915477,-25.87952085,-26.34740494,-25.83411164,-26.3650838,-26.64061003,-28.17379704,158.8105856,68.13913252,59.86066414,46.58586633,33.36168489,-21.26291135,-57.30444511,25.91006345,14.86691098,37.59050647,5.846154283,6.621211997,15.1170528,0,25.91006345,5.537089887,8.485376835,-2.672428283,1.378458211,4.405456618,1797.657597
0,20.81138395,93.98286628,45.75394636,7.385211921,11.46975156,0,0,27.89173965,9.293943535,3.462458946,5.975091203,13.76554228,15.23025155,255.0221872,0,0,0,0,0,-10.56703187,-24.11589255,-19.74711806,-17.04795686,-27.68921098,-25.70862497,-25.70862497,-28.84474478,-29.40754538,-28.9017134,-29.61294015,-29.92176619,-31.63312753,178.5876604,76.43452681,68.43895885,52.06491717,37.27240046,-25.54390743,-64.09786756,28.5075885,16.35734244,42.22384779,6.096040342,7.520148423,17.13790746,0,28.5075885,6.66036214,10.31282915,-2.633581396,1.54505722,4.917422398,2020.018249
0,19.18285191,84.00312016,42.06905031,6.306480714,10.10496362,0,0,25.28632045,7.365579259,2.895995433,5.436291095,10.99766362,12.75882782,226.4071444,0,0,0,0,0,-9.396267225,-21.45709472,-17.5096164,-15.078829,-24.21598876,-22.63732391,-22.63732391,-25.33481388,-25.75012673,-25.27943341,-25.87352192,-26.08204811,-27.60294595,158.8012037,67.60594066,60.92250085,46.01491137,32.68093961,-23.08061931,-57.72470655,24.52040699,14.0695413,36.25569301,5.346629711,6.47954797,14.3245517,0,24.52040699,4.914944981,8.388682867,-2.450634278,1.043256875,4.370144955,1793.359897
0,18.64510799,89.59041161,41.89051743,6.719752772,9.902506606,0,0,27.33743181,8.553984069,3.066656154,5.612383346,12.52729472,13.98514987,237.8311964,0,0,0,0,0,-9.858462549,-22.67414352,-18.42320283,-15.88461456,-25.68093373,-24.01920272,-24.01920272,-26.96304333,-27.43794365,-26.87443678,-27.47690671,-27.75840707,-29.43881977,166.6125156,71.21868076,64.73546986,48.5749789,34.65695887,-24.85494175,-60.28468943,26.75975465,15.3544545,38.87119742,6.000518114,7.020730153,15.94744255,0,26.75975465,5.620122109,9.156655233,-2.93386196,1.408346808,4.828494634,1883.849253
0,19.98346235,86.95915735,45.97719122,7.389341212,10.17817011,0,0,28.65255774,8.901806688,3.381100162,5.672532202,12.82051226,14.25490774,244.170739,0,0,0,0,0,-10.10393182,-22.84658648,-18.98258041,-16.37329518,-26.48244144,-24.79582073,-24.79582073,-27.85394318,-28.34823956,-27.76201399,-28.31396913,-28.61122801,-30.35411776,170.7610583,73.4096807,64.36659422,50.35531185,36.05568991,-22.59256313,-61.96355318,27.79858608,15.95052461,40.11247622,6.43324559,7.159718906,16.34134161,0,27.79858608,5.849661261,9.246891686,-3.052145428,1.487186704,5.00801605,1934.06446
0,19.03471088,84.18258391,40.12609483,6.845997101,9.868355824,0,0,25.05312676,7.945931776,2.983336691,5.454426855,12.13145706,12.411365,226.0373867,0,0,0,0,0,-9.377253166,-21.43511193,-17.45437518,-15.06803132,-24.33491595,-22.64687583,-22.64687583,-25.37845099,-25.85055616,-25.39748449,-26.03701239,-26.2767336,-27.65975419,158.4798575,67.55752923,60.907505,45.80944883,32.72819274,-23.27507891,-56.66929147,24.83024411,14.24732245,36.77043341,5.34222496,6.653752544,14.90610008,0,24.83024411,5.587043506,8.437396292,-2.358888269,1.199325689,3.97396871,1790.431064
0,21.59682674,92.43699929,49.59961755,7.806013569,11.35766637,0,0,30.57544813,9.124343633,3.560390829,6.286205592,13.11880827,15.27344625,260.7357662,0,0,0,0,0,-10.7903796,-24.35762199,-20.26911744,-17.48040921,-28.27140766,-26.4450016,-26.4450016,-29.69389706,-30.20093206,-29.60091895,-30.22899468,-30.50209039,-32.37131406,182.362339,78.37342725,68.53180983,53.75872187,38.47498054,-23.90518946,-66.22437007,29.53272842,16.94555651,42.81802415,6.684320201,7.652503906,17.12353367,0,29.53272842,6.000414262,9.90242254,-3.123929372,1.366298314,5.371023713,2065.275228
0,21.2014133,91.94395752,49.72834788,7.813888178,11.34119219,0,0,30.59735651,8.929038008,3.431894305,5.848637255,13.78498533,15.1374144,259.7581249,0,0,0,0,0,-10.74566261,-24.26098604,-20.21195266,-17.43091579,-28.2029941,-26.36781002,-26.36781002,-29.60617014,-30.09852499,-29.50265597,-30.12760077,-30.46238807,-32.28388568,181.6066014,78.15152344,68.26955313,53.68812416,38.44751083,-23.67440438,-66.04219589,29.43696136,16.89060642,42.74295021,6.534247706,7.523578714,17.3439316,0,29.43696136,5.826684607,9.903526667,-3.102353401,1.674941458,5.233887731,2057.531379
0,17.42240487,83.29693328,38.31161671,6.617520922,10.05068031,0,0,25.68988502,7.93862346,2.992498218,5.472065919,10.87456497,12.67745668,221.3442504,0,0,0,0,0,-9.173404467,-21.086381,-17.1319506,-14.78967733,-23.95538804,-22.35756767,-22.35756767,-25.1065641,-25.55935548,-25.0637869,-25.61271924,-25.81393694,-27.34488609,155.0347214,66.30952894,60.17566567,45.13694495,32.29970593,-23.12126761,-55.62273252,24.98860497,14.33818818,36.36898143,5.572643875,6.478758458,14.26689879,0,24.98860497,5.358477803,8.278430323,-2.580145658,1.006692539,4.39902636,1753.256961
0,20.30498834,81.70674972,44.42771236,6.875875107,9.957976777,0,0,25.52272215,7.923856384,3.07458989,5.713205738,12.37572001,13.84385583,231.7272523,0,0,0,0,0,-9.599290806,-21.58498497,-17.96534579,-15.50013299,-25.08018306,-23.33341723,-23.33341723,-26.15735344,-26.62517276,-26.1665993,-26.86361473,-27.11516341,-28.68265571,162.2323949,69.4948574,60.54298209,47.448134,33.93629047,-21.16376763,-58.54221798,25.66981369,14.7290583,38.01305478,5.462122884,6.971704257,15.62125086,0,25.66981369,5.536323391,9.339826453,-2.387532993,1.258498519,4.504029376,1835.500211
0,18.93678866,81.70439452,42.70732584,6.845961197,9.087582998,0,0,25.51931509,7.550450414,2.942986627,5.157376225,11.77611624,12.56935181,224.7976496,0,0,0,0,0,-9.318673424,-21.16449661,-17.42442307,-15.0123354,-24.06640471,-22.56372221,-22.56372221,-25.26731009,-25.68254214,-25.17615696,-25.72546833,-25.99093986,-27.49629045,157.4898331,67.30781654,59.83645594,45.9718106,32.74477788,-21.86793858,-57.28063803,24.57583749,14.10134672,35.92599519,5.579448229,6.485530746,14.77343322,0,24.57583749,4.913988812,8.243880313,-2.636461602,1.328154521,4.325471499,1780.611168
0,18.38903217,76.66028206,42.31944717,6.350133878,9.522741613,0,0,23.9724866,7.599241832,3.15494535,5.313963385,11.80056619,12.96592508,218.0487653,0,0,0,0,0,-9.023777249,-20.30881537,-16.94696364,-14.61866882,-23.71120689,-22.02966378,-22.02966378,-24.7034771,-25.16667011,-24.75992965,-25.38531742,-25.63124738,-27.08205663,152.5059532,65.54281216,57.00377894,44.93640192,32.17674014,-19.65650312,-55.29078156,24.30518431,13.94604888,36.07863686,5.272613178,6.544351418,14.73893065,0,24.30518431,5.481574004,8.797172583,-2.117667828,1.230388032,4.168752499,1727.153586
0,17.34287384,78.41880299,36.68720167,5.96723627,8.792104164,0,0,22.5417655,7.2832274,2.713598502,5.212114768,10.37755449,11.8862886,207.2227682,0,0,0,0,0,-8.603841819,-19.76232373,-15.99037788,-13.78697569,-22.18691499,-20.70434142,-20.70434142,-23.18417658,-23.60892411,-23.17549331,-23.75459419,-23.93772034,-25.32229908,145.4088528,61.81391541,56.36450931,41.89278619,29.80868343,-22.05429367,-52.32491539,22.54190674,12.9342995,33.33044718,4.970227854,6.128295212,13.43981995,0,22.54190674,5.026598048,7.907842688,-2.256629352,0.916180444,3.978445909,1641.401393
0,20.44939232,86.11629581,43.33382056,6.928723195,10.06141352,0,0,26.51360415,8.1059313,3.281559656,5.90947626,12.58573392,13.10620112,236.3921518,0,0,0,0,0,-9.803932289,-22.25183547,-18.27734267,-15.76920066,-25.47641599,-23.73143974,-23.73143974,-26.60063072,-27.08005647,-26.61289349,-27.28547418,-27.51781588,-28.995927,165.6909293,70.70122248,62.8777248,48.05700078,34.30681144,-23.23857101,-59.56167192,26.0811834,14.96509773,38.5176388,5.713813449,7.071882217,15.67052961,0,26.0811834,5.673677507,8.858999474,-2.432253793,1.162405957,4.247201647,1872.450651
0,20.52121535,82.92095204,41.09569166,6.919346002,10.22448764,0,0,25.13538276,8.523336074,3.064687882,5.600644444,12.43618369,13.58189454,230.0238221,0,0,0,0,0,-9.539299783,-21.55617749,-17.75581334,-15.34633475,-24.93924258,-23.1376603,-23.1376603,-25.96884328,-26.48642012,-26.0258043,-26.70055514,-26.95731956,-28.4676928,161.2185192,68.80530284,60.70049861,46.60000885,33.39679642,-22.22045343,-57.21867963,25.73568745,14.76685594,38.06407363,5.462854283,6.885237304,15.4914944,0,25.73568745,6.125169674,9.241990967,-2.3981664,1.28459286,4.339903574,1822.007424
0,17.08669665,77.2498949,40.48207399,6.497765336,8.633926904,0,0,24.60150356,7.637356195,2.731956548,4.996231458,11.21053108,12.34177339,213.46971,0,0,0,0,0,-8.836862768,-20.08746156,-16.59501556,-14.30192631,-23.02188756,-21.58493731,-21.58493731,-24.20994349,-24.62603803,-24.10492132,-24.62493366,-24.87884489,-26.3803662,149.3470132,64.12269685,56.82981659,44.00041286,31.43008705,-20.42007831,-54.45474375,23.86152328,13.69148104,34.60027482,5.445116924,6.266549773,14.25468122,0,23.86152328,4.924195818,8.027304938,-2.713160376,1.270318315,4.31446845,1690.883113
0,17.51773257,81.39086284,39.72368556,6.465735853,10.09665882,0,0,24.32520893,7.856778084,3.162004959,4.977103478,10.88857738,12.65140482,219.0557533,0,0,0,0,0,-9.077600464,-20.78217821,-16.97370342,-14.64038201,-23.65169728,-22.04978012,-22.04978012,-24.7201091,-25.18791418,-24.74219205,-25.23350092,-25.47463742,-26.97508452,153.4155901,65.64016322,59.12298706,44.78279807,31.99207236,-22.26787578,-55.41014993,24.27351137,13.9278753,35.7563498,5.482628303,6.183509793,13.99355289,0,24.27351137,5.53615474,8.340022998,-2.320623344,1.206406315,4.311381826,1735.129888
0,21.84086798,96.37677771,46.60764212,7.277184995,10.9210473,0,0,29.222658,8.936841111,3.483977007,5.83071785,13.54128907,14.01780565,258.0568088,0,0,0,0,0,-10.7116781,-24.50455961,-19.93716862,-17.17955811,-27.62802281,-25.84958207,-25.84958207,-28.9598757,-29.46728923,-28.90415013,-29.50866189,-29.81267635,-31.46573401,181.0322477,77.0245611,69.67157403,52.32242812,37.19737757,-26.70520368,-65.48588254,28.27282637,16.2226385,41.45887113,6.415924214,7.351702754,16.77019686,0,28.27282637,6.004893903,9.267912964,-2.931947208,1.520984905,4.749892691,2044.055338
0,19.21880861,82.1221181,38.20591542,6.252900032,9.176753896,0,0,23.72286773,7.594257868,3.04915004,5.237371859,11.68019386,12.00980671,218.2701441,0,0,0,0,0,-9.069703457,-20.75289434,-16.80087645,-14.49492733,-23.3599706,-21.75644241,-21.75644241,-24.36337532,-24.82050353,-24.40093496,-24.99795588,-25.23096808,-26.57015781,153.282127,64.98801708,59.01495624,43.84739674,31.20096545,-23.10716186,-54.76013109,23.69723584,13.5972147,35.17595141,5.233606611,6.40313232,14.36245859,0,23.69723584,5.409801297,8.16178152,-2.184456571,1.165760462,3.84802519,1728.907116
0,18.72337102,80.96377019,41.16905757,6.629100192,9.334128956,0,0,25.17138015,7.674936424,2.908933569,4.793531563,11.01721862,12.97872897,221.3641572,0,0,0,0,0,-9.179605824,-20.88040393,-17.1417095,-14.77074148,-23.70397176,-22.24847518,-22.24847518,-24.93494847,-25.35228219,-24.82676412,-25.28626725,-25.56448041,-27.18507899,155.1395272,66.22463004,59.10389509,45.15712155,32.15513952,-21.8598751,-56.30415607,24.42026438,14.01208057,35.4465133,5.645009334,6.185432506,14.2819425,0,24.42026438,4.938860659,8.322104142,-2.736075765,1.391900943,4.656624824,1753.414643
0,19.5674053,82.40389011,42.29035423,7.124431223,10.2428128,0,0,26.87200058,7.854560216,3.214528223,5.432969181,12.0439589,13.60105949,230.6479702,0,0,0,0,0,-9.551225259,-21.57964465,-17.87768467,-15.44059194,-25.04238407,-23.34723295,-23.34723295,-26.22455223,-26.67384316,-26.18646403,-26.77358166,-27.04033034,-28.65080997,161.4200652,69.22790502,60.75879874,47.22356744,33.87029375,-21.64509137,-57.87444156,26.15507022,15.00749319,38.09932598,5.752036027,6.767513344,15.33696381,0,26.15507022,5.317052413,8.973510412,-2.537507804,1.334544163,4.627549078,1826.951271
0,20.69161674,96.98873585,46.67040961,7.535567476,10.63239995,0,0,28.10605711,8.966156974,3.639444038,5.841783417,13.81825121,14.72264822,257.6130706,0,0,0,0,0,-10.68434095,-24.54764543,-19.93643097,-17.18363349,-27.64591962,-25.81131502,-25.81131502,-28.90186588,-29.43030189,-28.90931657,-29.55069903,-29.87136403,-31.56599828,180.5702375,77.04283309,70.0272995,52.47328733,37.37803393,-26.96143636,-65.37158586,28.0933629,16.11966432,41.51371369,6.351920334,7.446070976,17.08332243,0,28.0933629,6.253680678,9.853289438,-2.712476296,1.604287559,4.869358784,2040.540509
0,17.8902333,76.71273843,38.93105969,6.121497891,9.150128118,0,0,25.95479687,7.802320368,2.833089842,5.046711773,11.19678851,12.26876056,213.9081254,0,0,0,0,0,-8.858310151,-20.04898402,-16.59663763,-14.31886503,-23.23792522,-21.76053552,-21.76053552,-24.47706387,-24.8991171,-24.35985993,-24.84982536,-25.10056479,-26.61652649,149.7094837,64.19864165,56.5271196,43.88797345,31.40415737,-20.18561883,-54.0910139,24.69346737,14.16884146,35.39028723,5.640697367,6.301161565,14.29830018,0,24.69346737,4.994712843,7.912799104,-2.807607525,1.254449792,4.355961456,1694.355779
0,20.35422005,86.6748996,43.96672801,7.351348286,10.78959162,0,0,28.90140403,8.253912273,3.219543615,5.703442201,13.21027907,14.48367989,242.9090486,0,0,0,0,0,-10.05488498,-22.72057746,-18.83869892,-16.27676874,-26.50101569,-24.68430181,-24.68430181,-27.75944897,-28.22311151,-27.69169577,-28.35185908,-28.65803221,-30.35621343,169.9321443,72.9769043,63.97783745,49.81745656,35.78263029,-22.69706215,-60.83899754,27.95334205,16.03932189,40.56918876,5.986325211,7.235226913,16.55804502,0,27.95334205,5.487130678,9.60412923,-2.766781595,1.531784712,4.879550657,1924.070672
0,20.43265484,90.21167016,45.53605674,7.004997747,11.06790272,0,0,29.15191035,8.794435576,3.311857441,5.876609451,12.39786626,14.44835813,248.2343194,0,0,0,0,0,-10.28342379,-23.3749468,-19.25605739,-16.60304518,-26.87980164,-25.13869738,-25.13869738,-28.23332834,-28.72091117,-28.14004835,-28.72188605,-28.98660257,-30.76118539,173.7945545,74.43976496,66.12882264,50.88834849,36.34472849,-24.08284752,-63.00195241,28.13045136,16.14094527,40.7775433,6.336082016,7.200986706,16.17257185,0,28.13045136,5.770211001,9.349275279,-3.024224575,1.324377255,5.099082847,1966.251881
0,18.81221755,77.289906,38.68371014,6.186825279,8.93453929,0,0,25.04611489,7.3229741,2.820590299,4.876586473,10.99038141,13.21053463,214.1743801,0,0,0,0,0,-8.88195199,-20.09466986,-16.56265473,-14.2891331,-23.10621614,-21.64068289,-21.64068289,-24.31203847,-24.70626451,-24.19582365,-24.70176277,-24.97372884,-26.61150172,150.1090416,64.06533849,56.63846982,43.56115437,31.09719983,-20.65143618,-53.9900649,24.28284317,13.93322978,34.98564813,5.478167503,6.237233212,14.33570813,0,24.28284317,4.665396896,8.504561169,-2.657577204,1.360646738,4.705973459,1696.46477
0,20.20422773,85.36195047,43.87463533,7.201499524,10.71188763,0,0,27.57502342,8.271572461,3.211595317,6.048940255,12.9231898,14.1748336,239.5593555,0,0,0,0,0,-9.917113554,-22.39498301,-18.57539433,-16.04897952,-26.13568658,-24.27495764,-24.27495764,-27.27327898,-27.75936335,-27.27552083,-28.00459829,-28.25583115,-29.85976177,167.6037444,71.95561117,63.02909259,49.10549443,35.26492961,-22.33285788,-59.99560239,27.25498904,15.63861457,40.02343887,5.730690044,7.305858704,16.27500249,0,27.25498904,5.752477734,9.566102455,-2.519094727,1.256918449,4.608731144,1897.537917
0,18.801988,82.67435936,42.69494123,6.792661395,9.416131394,0,0,26.86297503,7.980286668,3.068824616,5.094086154,11.93562561,12.44562755,227.767507,0,0,0,0,0,-9.436634158,-21.44218703,-17.67421389,-15.23008202,-24.49647333,-22.99394597,-22.99394597,-25.79245269,-26.22510267,-25.67575008,-26.15936316,-26.44047475,-27.9695492,159.4834233,68.28408368,60.6432938,46.71948576,33.31865577,-22.03106556,-58.0416021,25.43865761,14.59642346,36.76847596,5.928993214,6.500487952,14.9228634,0,25.43865761,5.12011807,8.051987969,-2.860168598,1.406401799,4.393639586,1804.135262
0,19.32917437,89.0819756,42.88072884,6.958917986,10.81952081,0,0,27.0924558,7.904462132,3.345079421,5.388531116,12.47247002,13.89468203,239.1679981,0,0,0,0,0,-9.914162162,-22.70277816,-18.51541334,-15.97281637,-25.83164026,-24.06939493,-24.06939493,-26.99113132,-27.45253448,-26.98310202,-27.58205366,-27.87269911,-29.49083247,167.5538645,71.61413365,64.59875737,48.78205071,34.84388204,-24.48321823,-60.37988537,26.55882547,15.23916353,39.11921234,5.789149091,6.842630832,15.6679116,0,26.55882547,5.460392462,9.245140739,-2.44406967,1.454099716,4.649541295,1894.437994
0,20.51884958,84.9715256,41.95424259,7.212782344,10.41904194,0,0,28.35063749,8.326938673,3.185240736,5.830756751,12.44477727,13.33624741,236.5510404,0,0,0,0,0,-9.80214566,-22.15640866,-18.2968084,-15.81137383,-25.69426775,-23.96784518,-23.96784518,-26.95115982,-27.41895779,-26.88291577,-27.50084491,-27.7469825,-29.32839792,165.6607345,70.89030589,62.40472294,48.17753369,34.55962829,-22.56680267,-59.02243109,27.11857681,15.56034272,39.21472074,5.976108726,7.062183516,15.75738656,0,27.11857681,5.536070684,8.792211358,-2.790867989,1.231426765,4.544036053,1873.7092
0,20.51541706,85.13663295,41.33385068,6.809125348,10.50009747,0,0,25.48364279,8.504009839,3.136334007,5.559119303,12.87848049,12.87079,232.7274999,0,0,0,0,0,-9.655916595,-21.91965461,-17.95360981,-15.50977858,-25.17742152,-23.3446668,-23.3446668,-26.18069482,-26.70414026,-26.26057587,-26.9372754,-27.20120011,-28.58534437,163.1893966,69.53810337,61.94745678,47.06041979,33.66610295,-23.18917617,-58.034463,25.77972928,14.79212666,38.36061797,5.445723243,6.879535129,15.53526212,0,25.77972928,6.194620603,8.893592547,-2.309389236,1.320415826,3.977197456,1843.423123
0,16.82766637,75.88797657,40.55540373,6.166679347,9.719093321,0,0,23.30703805,7.227990067,2.818589485,4.727068863,10.86770755,12.13577891,210.2409923,0,0,0,0,0,-8.70214148,-19.76757836,-16.3480964,-14.089622,-22.74784919,-21.1911819,-21.1911819,-23.73894317,-24.16466001,-23.7440419,-24.27659239,-24.52624644,-25.9297894,147.0701619,63.17083036,55.89451369,43.36408189,30.98389995,-19.99346288,-53.63273321,23.15936067,13.28858782,34.35531776,5.008510398,5.976088526,13.65162552,0,23.15936067,5.038069154,8.10284128,-2.189920913,1.249019663,4.03293763,1665.308598
0,21.32531581,93.06367149,43.87547026,7.135087017,11.01216399,0,0,29.42654392,8.949073108,3.401658454,5.634611673,13.41511205,14.53393468,251.7726425,0,0,0,0,0,-10.44293864,-23.81651662,-19.453522,-16.79094504,-27.23112833,-25.42594552,-25.42594552,-28.56780814,-29.07230394,-28.50018336,-29.08962649,-29.4155386,-31.14998541,176.4904283,75.28221414,67.5535585,51.10358072,36.5079733,-25.51011299,-63.22908941,28.55979114,16.38729574,41.42601101,6.380367137,7.26515053,16.76832935,0,28.55979114,5.970364425,9.550178534,-2.978708683,1.630538857,4.983756148,1994.278764
0,19.29847646,84.25777594,41.39273598,6.294232333,9.870243716,0,0,24.51875135,7.502881797,3.161189377,5.423838136,12.21721464,13.26141042,227.1987501,0,0,0,0,0,-9.427386185,-21.51993,-17.55629822,-15.13808652,-24.46133686,-22.7333684,-22.7333684,-25.45682617,-25.91297243,-25.50872248,-26.17771759,-26.43471408,-27.90228034,159.3271284,67.87162179,61.08270856,46.10317626,32.84276707,-23.17506738,-57.42606744,24.75645645,14.2049839,36.99408909,5.265890532,6.709592026,15.14836281,0,24.75645645,5.398180642,9.044508353,-2.104701155,1.28575389,4.216902069,1799.630167
0,18.50395837,82.53959378,40.39981325,6.464125542,8.993055385,0,0,24.02474017,7.267762081,2.86540234,4.949867966,10.91873204,12.36385292,219.2909038,0,0,0,0,0,-9.10652691,-20.8820742,-16.93844388,-14.58379239,-23.27996868,-21.83860884,-21.83860884,-24.41639742,-24.82070376,-24.34378017,-24.85867377,-25.10283301,-26.59784621,153.9044602,65.38644365,59.48147342,44.41876683,31.50026157,-23.05812036,-55.91668217,23.43231142,13.44520397,34.50589751,5.348474062,6.171397085,13.99297097,0,23.43231142,4.784690359,8.068084863,-2.483071722,1.221529119,4.295768054,1736.992504
0,17.55228355,73.18841365,36.60773493,6.291056885,8.920070933,0,0,24.71448561,7.06814669,2.895868222,4.785823483,11.50283533,12.2447076,205.7714269,0,0,0,0,0,-8.518837177,-19.21711895,-15.94215106,-13.78369164,-22.4857295,-20.93868711,-20.93868711,-23.56717282,-23.96845819,-23.52300803,-24.06317996,-24.3391481,-25.76789219,143.9722355,61.79919136,54.03991402,42.10137185,30.27866612,-19.14849964,-51.25764475,23.89315249,13.70962954,34.52915584,5.215075588,6.16649258,14.22751674,0,23.89315249,4.748939325,8.139357091,-2.319207366,1.380669097,4.10535051,1629.90539
0,19.42431611,83.58095148,44.81932032,6.76438114,10.39033985,0,0,28.01534056,8.513830017,3.304923026,5.410400058,11.83973063,13.97729473,236.0408279,0,0,0,0,0,-9.767136558,-22.0476714,-18.3622059,-15.82954207,-25.64038798,-24.01252728,-24.01252728,-26.98494434,-27.454379,-26.88616099,-27.3793246,-27.65663138,-29.40545096,165.0690647,70.97176323,62.03230208,48.74699034,34.86545614,-21.5486494,-60.1439996,27.01951696,15.50350327,38.92883863,6.263313261,6.797766369,15.47741915,0,27.01951696,5.555439782,8.952239885,-2.958390235,1.387366311,5.02505484,1869.667832
0,20.15382064,83.70873703,43.56829073,6.755491897,10.90243224,0,0,26.23761873,8.569778503,3.212354624,5.949359225,13.15338333,13.67882482,235.8900918,0,0,0,0,0,-9.766359739,-22.01830527,-18.28628575,-15.79885008,-25.80457917,-23.86732626,-23.86732626,-26.80329732,-27.33480928,-26.89694805,-27.64926291,-27.90146923,-29.36485773,165.0559361,70.83415568,61.88788972,48.32081451,34.69341122,-21.82084731,-59.0699518,26.68821973,15.31340854,39.7021232,5.492050702,7.211147892,16.09649237,0,26.68821973,6.290082426,9.473927117,-2.279696077,1.261788666,4.204897702,1868.473858
0,18.50865333,78.73793025,40.04706469,5.914460139,9.083063424,0,0,25.1696014,7.073833417,2.898475849,5.087302834,11.32811855,12.71089789,216.5594018,0,0,0,0,0,-8.980059487,-20.38467639,-16.77079084,-14.45127431,-23.33774684,-21.83210829,-21.83210829,-24.49467301,-24.88303096,-24.40710428,-24.96468264,-25.219057,-26.74552122,151.767103,64.79229873,57.6078037,44.18518236,31.46546366,-21.13012656,-55.08232087,24.2029335,13.88737849,35.26098138,5.376357208,6.359938236,14.44162251,0,24.2029335,4.595952058,8.324758533,-2.477881359,1.272635403,4.38613936,1715.35641
0,18.58504517,84.17125732,41.36739524,6.495425124,9.950766497,0,0,26.06904411,8.26067531,3.064671504,5.208526213,12.53952833,13.63041451,229.3427493,0,0,0,0,0,-9.500743246,-21.66570061,-17.77942553,-15.33976629,-24.89782681,-23.20050854,-23.20050854,-26.0523321,-26.52946006,-26.02735247,-26.62034135,-26.9251671,-28.5080033,160.5668962,68.77585317,61.44848896,46.95259918,33.58076285,-22.72276836,-57.9353893,25.92331202,14.87451286,37.9258016,5.678862075,6.733570004,15.56260302,0,25.92331202,5.646484739,9.082296029,-2.614190571,1.52504379,4.548118481,1816.61268
0,17.34248716,82.8028473,40.97663485,6.472454045,9.60691827,0,0,25.17512869,8.049303637,3.048402601,5.121124067,11.69152454,12.42991081,222.716736,0,0,0,0,0,-9.225650891,-21.14862763,-17.28734012,-14.89885479,-24.03043358,-22.45475337,-22.45475337,-25.173131,-25.63709568,-25.14566588,-25.67272255,-25.93233309,-27.3964467,155.9177098,66.79902614,60.22617941,45.72192168,32.62712158,-22.57666788,-56.72014558,24.71027756,14.17848696,36.2335481,5.606999981,6.41995607,14.59967378,0,24.71027756,5.490706257,8.222929573,-2.55859738,1.298832003,4.20698124,1764.128353
